location,report_date,season,season_week,total_mosquito,culex_annulirostris,aedes_vigilax,mos_sindbis,mos_ross_river,mos_kunjin,mos_edge_hill,mos_barmah_forest,mos_stratford,mos_kokobera,mos_unknown,mos_murray_valley_encephalitis,sc_num_tested,sc_num_pos,sc_murray_valley_encephalitis,sc_kunjin,sc_japanese_encephalitis,rain_cumulative,temperature_max_avg,temperature_max,temperature_min_avg,temperature_min
Albury,2020-11-07,2020/2021,19,14,4,0,,,,,,,,,,,,,,,13.6,24.1,27.3,11.3,5.6
Albury,2020-11-14,2020/2021,20,30,16,0,,,,,,,,,,,,,,,6.38,26.3,31,11.4,6.3
Albury,2020-11-21,2020/2021,21,62,26,0,,,,,,,,,,,,,,,0.45,29.8,37,11.4,8.6
Albury,2020-11-28,2020/2021,22,16,8,0,,,,,,,,,,,,,,,17.86,32.1,36.1,16.1,12.6
Albury,2020-12-05,2020/2021,23,76,56,0,,,,,,,,,,,,,,,0.24,30.8,39.8,13.4,7.3
Albury,2020-12-12,2020/2021,24,0,0,0,,,,,,,,,,,,,,,16.99,25.3,31.5,9.6,6.5
Albury,2020-12-19,2020/2021,25,88,78,0,,,,,,,,,,,,,,,36.47,30.3,32.4,15.9,11.7
Albury,2020-12-26,2020/2021,26,26,22,0,,,,,,,,,,,,,,,3.2,27.2,28.5,11.7,9.7
Albury,2021-01-02,2020/2021,27,,,,,,,,,,,,,,,,,,0.07,30.8,35.7,14.7,11.4
Albury,2021-01-09,2020/2021,28,52,49,0,,,,,,,,,,,,,,,25.15,29,30.4,16.1,14
Albury,2021-01-16,2020/2021,29,144,138,0,,,,,,,,,,,,,,,0.22,33.5,38.6,16.5,11.7
Albury,2021-01-23,2020/2021,30,72,66,0,,,,,,,,,,,,,,,0,30.7,37.1,11.8,8.8
Albury,2021-01-30,2020/2021,31,,,,,,,,,,,,,,,,,,13.11,32.4,39.7,17.8,14.5
Albury,2021-02-06,2020/2021,32,25,22,0,,,,,,,,,,,,,,,72.87,29,32.3,16,13.5
Albury,2021-02-13,2020/2021,33,12,6,0,,,,,,,,,,,,,,,41.22,28.1,30.8,16.2,12.8
Albury,2021-02-20,2020/2021,34,101,84,0,,,,,,,,,,,,,,,4.58,29.4,31,15.1,14.3
Albury,2021-02-27,2020/2021,35,48,40,0,,,,,,,,,,,,,,,0.01,28.1,34.4,14.4,9.4
Albury,2021-03-06,2020/2021,36,62,58,0,,,,,,,,,,,,,,,0,26.9,30.1,10.5,8.3
Albury,2021-03-13,2020/2021,37,18,14,0,,,,,,,,,,,,,,,2.55,27.8,29.9,12.6,9.5
Albury,2021-03-20,2020/2021,38,6,2,0,,,,,,,,,,,,,,,4.89,26.8,33.7,12.5,7.2
Albury,2021-03-27,2020/2021,39,5,3,0,,,,,,,,,,,,,,,58.36,22.4,25.8,15.1,8.7
Albury,2021-04-03,2020/2021,40,2,0,0,,,,,,,,,,,,,,,1.65,24.8,30.1,9,6.7
Albury,2021-04-10,2020/2021,41,,,,,,,,,,,,,,,,,,0.2,27.5,29.4,12.6,11.6
Albury,2021-04-17,2020/2021,42,1,0,0,,,,,,,,,,,,,,,0.47,18.8,21.9,5.7,2.9
Albury,2021-04-24,2020/2021,43,10,0,0,,,,,,,,,,,,,,,1.77,18.6,20.9,4,1.6
Albury,2021-05-01,2020/2021,44,8,0,0,,,,,,,,,,,,,,,0,21.3,22.7,3.1,2
Albury,2021-05-08,2020/2021,45,,,,,,,,,,,,,,,,,,16.45,22.1,24.7,9.3,5
Albury,2021-05-15,2020/2021,46,,,,,,,,,,,,,,,,,,15.24,18.5,22.7,7.9,4.3
Albury,2021-05-22,2020/2021,47,,,,,,,,,,,,,,,,,,1,15.1,17.7,2.4,-0.9
Albury,2021-05-29,2020/2021,48,,,,,,,,,,,,,,,,,,19.3,16.9,21,3.9,0.4
Albury,2021-06-05,2020/2021,49,,,,,,,,,,,,,,,,,,3.08,14.3,15.7,2.4,-2.1
Ballina,2020-11-07,2020/2021,19,,,,,,,,,,,,,,,,,,8.92,26.2,30.6,15.1,13.2
Ballina,2020-11-14,2020/2021,20,,,,,,,,,,,,,,,,,,22.56,24.8,27.2,15.2,12.7
Ballina,2020-11-21,2020/2021,21,,,,,,,,,,,,,,,,,,0.69,28.5,31.7,18.5,14.5
Ballina,2020-11-28,2020/2021,22,,,,,,,,,,,,,,,,,,1.88,28.3,32.6,17.1,15.4
Ballina,2020-12-05,2020/2021,23,74,0,0,,,,,,,,,,,,,,,1.52,29.8,32.8,19.7,14.2
Ballina,2020-12-12,2020/2021,24,39,2,0,,,,,,,,,,,,,,,4.82,28.7,32.8,19.6,15.5
Ballina,2020-12-19,2020/2021,25,88,4,1,,,,,,,,,,,,,,,365.25,25.7,30.3,19.5,16.2
Ballina,2020-12-26,2020/2021,26,24,4,0,,,,,,,,,,,,,,,13.76,28.8,31.5,21.3,19
Ballina,2021-01-02,2020/2021,27,,,,,,,,,,,,,,,,,,80.96,28.2,30.3,19.6,16.4
Ballina,2021-01-09,2020/2021,28,587,12,16,,,,,,,,,,,,,,,70.27,27.4,30.8,20.7,19.3
Ballina,2021-01-16,2020/2021,29,762,16,103,,,,,,,,,,,,,,,12.2,28,31.3,17.9,16.7
Ballina,2021-01-23,2020/2021,30,483,22,49,,,,,,,,,,,,,,,39.05,28,29.9,19.1,16.9
Ballina,2021-01-30,2020/2021,31,360,31,6,,,,,,,,,,,,,,,0.86,29.3,30.3,19.2,16.9
Ballina,2021-02-06,2020/2021,32,246,14,3,,,,,,,,,,,,,,,16.12,27.9,29.1,19.5,17.1
Ballina,2021-02-13,2020/2021,33,348,54,12,,,,,,,,,,,,,,,26.9,27.9,30.9,19.7,16.7
Ballina,2021-02-20,2020/2021,34,330,33,2,,,,,,,,,,,,,,,113.85,26.3,30.7,19.9,18.3
Ballina,2021-02-27,2020/2021,35,818,52,14,,,,,,,,,,,,,,,129.71,28.5,30.5,20.6,19.9
Ballina,2021-03-06,2020/2021,36,290,29,6,,,,,,,,,,,,,,,40.86,28.4,30.5,20.1,15.5
Ballina,2021-03-13,2020/2021,37,239,29,26,,,,,,,,,,,,,,,85.22,27,31.3,19.3,18.8
Ballina,2021-03-20,2020/2021,38,359,47,8,,,,,,,,,,,,,,,94.84,25.9,30.1,18.9,18.3
Ballina,2021-03-27,2020/2021,39,168,41,0,,,,,,,,,,,,,,,236.02,26,30,19,16.4
Ballina,2021-04-03,2020/2021,40,152,6,2,,,,,,,,,,,,,,,87.98,25.5,28.3,17,16.2
Ballina,2021-04-10,2020/2021,41,649,93,3,,,,,,,,,,,,,,,128.92,24.1,27.5,19,16.4
Ballina,2021-04-17,2020/2021,42,73,13,0,,,,1,,,,,,,,,,,0.68,25.6,30.3,13.4,10.5
Ballina,2021-04-24,2020/2021,43,64,2,0,,,,,,,,,,,,,,,8.14,23.3,27.7,13,9.6
Ballina,2021-05-01,2020/2021,44,86,3,0,,,,,,,,,,,,,,,24.65,22.7,23.8,12.4,8.9
Ballina,2021-05-08,2020/2021,45,62,1,0,,,,,,,,,,,,,,,43.98,22.5,25.3,14.5,11.4
Ballina,2021-05-15,2020/2021,46,56,10,0,,,,,,,,,,,,,,,5.06,24.2,25.2,14.7,10.9
Ballina,2021-05-22,2020/2021,47,41,0,0,,,,,,,,,,,,,,,3.77,20.9,23.3,9.3,5.5
Ballina,2021-05-29,2020/2021,48,45,1,0,,,,,,,,,,,,,,,19.8,21.2,24.4,11.8,7.8
Ballina,2021-06-05,2020/2021,49,,,,,,,,,,,,,,,,,,3.87,20.6,22.7,11,10.1
Bankstown,2020-11-07,2020/2021,19,,,,,,,,,,,,,,,,,,39.32,21.8,27.7,13.1,11.1
Bankstown,2020-11-14,2020/2021,20,,,,,,,,,,,,,,,,,,3.17,24.8,31.5,13.6,10.7
Bankstown,2020-11-21,2020/2021,21,,,,,,,,,,,,,,,,,,4.22,29.2,38.1,15.6,14.1
Bankstown,2020-11-28,2020/2021,22,,,,,,,,,,,,,,,,,,4.28,27.3,33.8,17.2,15.3
Bankstown,2020-12-05,2020/2021,23,717,0,660,,,,,,,,,,,,,,,6.52,31.3,41.2,19,16.8
Bankstown,2020-12-12,2020/2021,24,204,0,158,,,,,,,,,,,,,,,5.75,26.6,30.5,15.8,12.6
Bankstown,2020-12-19,2020/2021,25,244,0,232,,,,,,,,,,,,,,,25.32,27.7,33,18.4,14
Bankstown,2020-12-26,2020/2021,26,58,0,48,,,,,,,,,,,,,,,17.6,24.4,28.2,17.1,15.2
Bankstown,2021-01-02,2020/2021,27,354,0,332,,,,,,,,,,,,,,,22.08,25.2,31.2,17,16
Bankstown,2021-01-09,2020/2021,28,406,0,369,,,,,,,,,,,,,,,22.45,25.4,29.4,17.5,15.9
Bankstown,2021-01-16,2020/2021,29,494,0,461,,,,,,,,,,,,,,,0.45,29.9,35.4,17.2,14.1
Bankstown,2021-01-23,2020/2021,30,318,0,289,,,,,,,,,,,,,,,0.48,28,36,15.7,12.5
Bankstown,2021-01-30,2020/2021,31,71,0,32,,,,,,,,,,,,,,,11.65,30.4,39.8,20.3,18.1
Bankstown,2021-02-06,2020/2021,32,74,0,34,,,,,,,,,,,,,,,38.25,27.2,30.6,18.7,16.4
Bankstown,2021-02-13,2020/2021,33,231,0,194,,,,,,,,,,,,,,,1.15,27,34,18,15.6
Bankstown,2021-02-20,2020/2021,34,198,0,176,,,,,,,,,,,,,,,46.23,24.9,27.7,18,16.2
Bankstown,2021-02-27,2020/2021,35,154,0,144,,,,,,,,,,,,,,,14.43,26,29.2,17.8,15.7
Bankstown,2021-03-06,2020/2021,36,156,0,90,,,,,,,,,,,,,,,0.25,26.3,32.9,17.2,14.5
Bankstown,2021-03-13,2020/2021,37,145,0,58,,,,,,,,,,,,,,,2.4,27.2,31.1,17.6,14
Bankstown,2021-03-20,2020/2021,38,638,0,484,,,,,,,,,,,,,,,103.2,23.5,32.1,16.1,11.8
Bankstown,2021-03-27,2020/2021,39,114,0,96,,,,,,,,,,,,,,,252.02,23.5,29.1,16.9,13.2
Bankstown,2021-04-03,2020/2021,40,18,0,8,,,,,,,,,,,,,,,2.18,25.3,27.6,14.2,13.4
Bankstown,2021-04-10,2020/2021,41,481,0,48,,,,,,,,,,,,,,,8,27.2,30,16.1,14.1
Bankstown,2021-04-17,2020/2021,42,146,0,43,,,,,,,,,,,,,,,0.12,23.1,27.9,11.4,8.1
Bankstown,2021-04-24,2020/2021,43,124,0,23,,,,,,,,,,,,,,,0.07,21.8,24.4,9.3,6.2
Bankstown,2021-05-01,2020/2021,44,82,0,24,,,,,,,,,,,,,,,0,23,23.6,9.9,7.2
Bankstown,2021-05-08,2020/2021,45,,,,,,,,,,,,,,,,,,65.65,21.8,25.5,13.7,11.8
Bankstown,2021-05-15,2020/2021,46,,,,,,,,,,,,,,,,,,5.25,22.6,25.7,12.4,11.1
Bankstown,2021-05-22,2020/2021,47,,,,,,,,,,,,,,,,,,0.25,19.3,21.5,6.4,5.6
Bankstown,2021-05-29,2020/2021,48,,,,,,,,,,,,,,,,,,5.78,19.9,21.9,9.1,6.6
Bankstown,2021-06-05,2020/2021,49,,,,,,,,,,,,,,,,,,8.38,18.1,22,7.7,6
Bellingen,2020-11-07,2020/2021,19,,,,,,,,,,,,,,,,,,7.28,23.6,28,12.1,10
Bellingen,2020-11-14,2020/2021,20,,,,,,,,,,,,,,,,,,3.04,22.6,25.9,11.6,7.7
Bellingen,2020-11-21,2020/2021,21,,,,,,,,,,,,,,,,,,6.08,26.9,30.9,14.7,12.7
Bellingen,2020-11-28,2020/2021,22,,,,,,,,,,,,,,,,,,3.83,27.5,31.4,15,12.8
Bellingen,2020-12-05,2020/2021,23,,,,,,,,,,,,,,,,,,19.22,30.1,36.2,17.2,14.2
Bellingen,2020-12-12,2020/2021,24,,,,,,,,,,,,,,,,,,25.25,26.2,31.7,15.8,9.8
Bellingen,2020-12-19,2020/2021,25,,,,,,,,,,,,,,,,,,465.24,23.1,30.2,16.3,12.6
Bellingen,2020-12-26,2020/2021,26,,,,,,,,,,,,,,,,,,39.52,25.5,27.9,17.3,13.7
Bellingen,2021-01-02,2020/2021,27,,,,,,,,,,,,,,,,,,72.18,24.8,26.4,16.5,15
Bellingen,2021-01-09,2020/2021,28,,,,,,,,,,,,,,,,,,128.96,24.1,28.6,17.3,14.6
Bellingen,2021-01-16,2020/2021,29,,,,,,,,,,,,,,,,,,29.66,25.7,30.2,14.9,13.6
Bellingen,2021-01-23,2020/2021,30,,,,,,,,,,,,,,,,,,28.07,25.3,27.9,15,11.8
Bellingen,2021-01-30,2020/2021,31,54,28,2,,,,,,,,,,,,,,,21.63,27.8,30.2,16.8,14.5
Bellingen,2021-02-06,2020/2021,32,8,0,0,,,,,,,,,,,,,,,15.41,26.3,27.8,16.6,15
Bellingen,2021-02-13,2020/2021,33,,,,,,,,,,,,,,,,,,20.35,25.1,27.7,15.7,13.8
Bellingen,2021-02-20,2020/2021,34,,,,,,,,,,,,,,,,,,145.99,23,23.9,16.3,14.2
Bellingen,2021-02-27,2020/2021,35,104,26,0,,,,,,,,,,,,,,,163.75,25.3,28.8,17.5,16.4
Bellingen,2021-03-06,2020/2021,36,,,,,,,,,,,,,,,,,,55.18,25.1,27.7,16.2,12.7
Bellingen,2021-03-13,2020/2021,37,,,,,,,,,,,,,,,,,,36.1,25.1,28,16.2,15.2
Bellingen,2021-03-20,2020/2021,38,,,,,,,,,,,,,,,,,,150.79,22.3,28.7,15.9,13.9
Bellingen,2021-03-27,2020/2021,39,,,,,,,,,,,,,,,,,,219.08,22.8,26.2,15.4,12.3
Bellingen,2021-04-03,2020/2021,40,,,,,,,,,,,,,,,,,,9.27,22.7,24.7,13,11.5
Bellingen,2021-04-10,2020/2021,41,,,,,,,,,,,,,,,,,,78.36,21.9,25.4,15.1,11.6
Bellingen,2021-04-17,2020/2021,42,,,,,,,,,,,,,,,,,,0.15,22.7,26.1,8.6,4.9
Bellingen,2021-04-24,2020/2021,43,32,1,0,,,,,,,,,,,,,,,25.72,19.6,22.3,8.1,4.9
Bellingen,2021-05-01,2020/2021,44,13,0,0,,,,,,,,,,,,,,,1.44,20.5,21.1,8.1,4.6
Bellingen,2021-05-08,2020/2021,45,,,,,,,,,,,,,,,,,,51.92,20,21.7,10.6,9.3
Bellingen,2021-05-15,2020/2021,46,,,,,,,,,,,,,,,,,,38.04,21,23.1,10.4,5.3
